India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.348798104,4.212773029,4.325472782,3.764690445,3.342219895,4.186070784,4.076829407,4.081200868,3.752859104,3.822566042,3.705731549,4.069800598,4.252978929,4.882077103,5.706388146,6.756758936,6.450231096,6.381166496,6.820547406,6.204051031,5.998388369,6.046158224,5.898957441,6.349412528,5.309757444,5.250811278,5.663460576,6.098623584,7.089839195,7.127450171,8.58347818,8.935827506,9.937532174,9.991965548,10.95789083,10.49427209,10.80303011,11.13422522,11.57237585,13.13378056,12.69031341,14.41424036,15.10495122,18.04674645,19.82436588,21.66419921,21.00759325,24.26743306,20.61556009,22.5904459,24.54041132,24.53443066,25.4308613,23.00933503,19.94325661,19.17647352
India,IND,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-0.185873213,-0.579831223,8.404077887,-6.512049681,-13.86417646,25.84036223,4.956135522,3.138040761,-1.938004318,31.55781636,1.052037217,8.237854428,4.963455881,8.199797305,16.44883832,19.81883691,-3.567356247,7.803030303,11.154191,5.23732968,-0.816934048,6.02050802,-0.914918271,7.297851958,-6.314910875,5.432381016,12.72727852,7.473063352,11.9791334,11.10441821,9.66228633,4.893244255,13.77959376,13.04366508,31.39607309,6.289730441,-2.32817624,13.88432184,17.99946948,18.15351103,4.309524517,21.08500281,9.58221992,27.17641182,26.0737614,20.35546622,5.926048602,14.59741009,-4.685442784,19.61632784,15.57535839,6.805488798,7.792389239,1.77885195,-5.313655224,4.511711106
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1683380436,1752474411,2066537916,2097944266,1963902604,1894349457,2016651320,2137623813,2164211173,2354310800,2462553550,2869612863,3588431477,4794115590,5544282328,6847770616,7731682161,8644488582,10295672713,11405519017,11451496170,11973673452,12703450354,13291108212,12181130150,12899387362,15592154035,17846564189,20708945860,22572444951,22875165148,25410266170,27384893529,32265046188,38952670261,40681677283,44327025623,46288411826,52388145271,60697346482,60782221950,73234279967,90568215342,1.26E+11,1.60E+11,1.99E+11,2.52E+11,2.88E+11,2.73E+11,3.74E+11,4.47E+11,4.48E+11,4.72E+11,4.68E+11,4.17E+11,4.34E+11
